日付,時刻,乾球温度[C],絶対湿度[kg/kg],法線面直達日射[W/m2],全天日射[W/m2],拡散日射[W/m2],雲量,夜間放射[W/m2],太陽高度[radian],地中温度(0.675m)[C],地中温度(1.35m)[C],地中温度(2.35m)[C]
1966/08/11,4:00,16.7,0.00894220495109107,0,0,0,0,105.258954060509,0,22.8757164867395,18.1180894824182,11.7621407398213,
1966/08/11,5:00,19.3,0.0094417205401661,1.94444444444444,12.5,12.2103840702293,10,40.4797326938273,0.149501625162998,22.876436122661,18.1208650361518,11.7651507173125,
1966/08/11,6:00,21.8,0.0098990281138678,465.833333333333,209.444444444444,94.8475301329383,10,40.9836354055861,0.248555501857414,22.8771489829278,18.1236362607226,11.7681596353225,
1966/08/11,7:00,24.4,0.0104461148290388,720,425.833333333333,113.171374751286,0,108.853924253768,0.449208529080684,22.8778550671733,18.1264031547048,11.7711674923033,
1966/08/11,8:00,27.4,0.00864046397257896,847.5,628.888888888889,116.953570404762,10,46.9071482891346,0.648577636172998,22.8785543750341,18.1291657166752,11.7741742867076,
1966/08/11,9:00,30.3,0.00712075212782837,890.277777777778,793.611111111111,131.391582977662,10,52.4649679610403,0.838789674362589,22.8792469061504,18.1319239452125,11.7771800169885,
1966/08/11,10:00,33.3,0.00584427157486251,909.166666666667,905.833333333333,138.432459927459,1,143.573939882945,1.00482963076914,22.8799326601661,18.1346778388977,11.7801846815997,
1966/08/11,11:00,33.5,0.00525026533662222,895,936.111111111111,132.463541820086,10,60.1368606654343,1.11504420513586,22.8806116367283,18.1374273963141,11.7831882789955,
1966/08/11,12:00,33.7,0.00474592044457323,878.055555555556,915.277777777778,123.497192141231,10,61.9306859822885,1.12378524229986,22.8812838354878,18.1401726160472,11.7861908076306,
1966/08/11,13:00,33.9,0.00420741591056883,838.055555555556,839.444444444444,122.697846537194,5,116.105509337428,1.02603211452757,22.8819492560986,18.1429134966847,11.7891922659605,
1966/08/11,14:00,28.7,0.00529213909382936,588.333333333333,615.277777777778,167.192661867666,10,56.3472828345193,0.865805908125909,22.8826078982186,18.1456500368167,11.7921926524411,
1966/08/11,15:00,23.5,0.00650557786143045,300,391.666666666667,203.498034639121,10,49.4125341743828,0.677989922591954,22.8832597615088,18.1483822350352,11.7951919655288,
1966/08/11,16:00,18.3,0.00801852509172209,69.7222222222222,199.444444444444,167.285701891433,9,49.7257580765274,0.479393275519757,22.883904845634,18.1511100899347,11.7981902036805,
1966/08/11,17:00,19.8,0.00801657201387941,32.2222222222222,98.3333333333333,89.4733169752423,10,43.6375652037467,0.278554365009504,22.8845431502621,18.1538336001119,11.801187365354,
1966/08/11,18:00,21.3,0.00801364418038593,0.833333333333333,7.77777777777778,7.62931347610318,10,44.5382076758032,0.179113333588946,22.885174675065,18.1565527641656,11.8041834490073,
1966/08/11,19:00,22.8,0.00801169347922445,0,0,0,9,52.8686902326774,0,22.8857994197177,18.1592675806971,11.807178453099,
1966/08/11,20:00,22.1,0.0077911850862237,0,0,0,10,45.5017970213858,0,22.8864173838987,18.1619780483096,11.8101723760884,
1966/08/11,21:00,21.3,0.00762893543298283,0,0,0,10,45.3617281443686,0,22.8870285672903,18.1646841656088,11.8131652164354,
1966/08/11,22:00,20.6,0.00741793017892437,0,0,0,5,82.4211409050772,0,22.8876329695778,18.1673859312026,11.8161569726001,
1966/08/11,23:00,19.5,0.00778929011696224,0,0,0,10,43.9200713959826,0,22.8882305904506,18.1700833437009,11.8191476430436,
1966/08/12,0:00,18.3,0.00823378353398817,0,0,0,10,42.2924294449319,0,22.888821429601,18.1727764017162,11.8221372262272,
1966/08/12,1:00,17.2,0.00864151666553501,0,0,0,6,67.5204721133985,0,22.8894054867251,18.1754651038629,11.825125720613,
1966/08/12,2:00,16.7,0.00887699940195658,0,0,0,10,40.1144437668103,0,22.8899827615225,18.178149448758,11.8281131246636,
1966/08/12,3:00,16.1,0.00905514965817282,0,0,0,10,39.4371819807915,0,22.8905532536961,18.1808294350204,11.8310994368422,
1966/08/12,4:00,15.6,0.0093006558227656,0,0,0,5,70.2760239149628,0,22.8911169629526,18.1835050612714,11.8340846556123,
1966/08/12,5:00,16.1,0.0100006760658552,0,3.61111111111111,3.61111111111111,10,37.6661539843986,0.146607398775018,22.8916738890018,18.1861763261346,11.8370687794383,
1966/08/12,6:00,16.7,0.0107473444088139,13.0555555555556,76.6666666666667,73.490549671221,10,36.6263407276444,0.245742975933411,22.8922240315574,18.1888432282357,11.840051806785,
1966/08/12,7:00,17.2,0.0115434092623222,26.1111111111111,157.222222222222,145.948470246466,10,35.47903863214,0.446443903654927,22.8927673903362,18.1915057662028,11.8430337361177,
1966/08/12,8:00,17.6,0.0115490222228648,16.3888888888889,187.222222222222,177.360444186434,10,35.6749534792619,0.645672389625513,22.8933039650587,18.194163938666,11.8460145659026,
1966/08/12,9:00,17.9,0.0115532355267733,9.72222222222222,178.611111111111,171.400933940557,10,35.8224212269188,0.835479450899785,22.8938337554489,18.196817744258,11.8489942946059,
1966/08/12,10:00,18.3,0.0115588580497148,4.44444444444444,138.333333333333,134.591663165116,10,36.0197554959999,1.00074965351718,22.8943567612343,18.1994671816135,11.8519729206949,
1966/08/12,11:00,18.9,0.0112523874441316,16.9444444444444,273.055555555556,257.878824766911,10,36.8432006136678,1.10994879451106,22.8948729821458,18.2021122493695,11.8549504426372,
1966/08/12,12:00,19.4,0.0110253538538362,77.5,401.388888888889,331.689092140099,10,37.4898643016928,1.11828566936821,22.8953824179178,18.2047529461652,11.8579268589011,
1966/08/12,13:00,20,0.0107316870083827,238.611111111111,498.333333333333,294.880577732707,10,38.3230359441078,1.02104439169765,22.8958850682882,18.2073892706421,11.8609021679552,
1966/08/12,14:00,20,0.0107342934062024,400.833333333333,517.222222222222,213.084266291599,10,38.3230359441078,0.861413661734512,22.8963809329985,18.2100212214441,11.863876368269,
1966/08/12,15:00,20,0.0107382053776,517.5,473.611111111111,150.649405133547,10,38.3230359441078,0.673954301666694,22.8968700117935,18.212648797217,11.8668494583124,
1966/08/12,16:00,20,0.0107408149429904,544.722222222222,362.777777777778,113.413751089081,8,50.8284476732377,0.475498830935781,22.8973523044217,18.2152719966091,11.8698214365558,
1966/08/12,17:00,18.7,0.0108776273755404,321.666666666667,177.5,90.2635745128468,10,37.3906886543461,0.274640910588101,22.897827810635,18.217890818271,11.8727923014705,
1966/08/12,18:00,17.4,0.0110173228510918,1.94444444444444,11.6666666666667,11.3278510980453,10,36.4751408628246,0.175142040330266,22.8982965301886,18.2205052608554,11.875762051528,
1966/08/12,19:00,16.1,0.0111572583962135,0,0,0,8,47.185268427466,0,22.8987584628416,18.2231153230173,11.8787306852005,
1966/08/12,20:00,15.9,0.0108552155818014,0,0,0,10,35.9763059774759,0,22.8992136083561,18.2257210034139,11.8816982009608,
1966/08/12,21:00,15.8,0.0106329218239902,0,0,0,10,36.296586525979,0,22.8996619664982,18.2283223007048,11.8846645972824,
1966/08/12,22:00,15.6,0.0103437823429536,0,0,0,9,42.6692012185836,0,22.9001035370371,18.2309192135518,11.887629872639,
1966/08/12,23:00,14.5,0.00980568165611473,0,0,0,10,37.0744221534016,0,22.9005383197457,18.2335117406188,11.8905940255054,
1966/08/13,0:00,13.3,0.00935726197271375,0,0,0,10,37.2585920543964,0,22.9009663144003,18.2360998805721,11.8935570543565,
1966/08/13,1:00,12.2,0.00886548075947914,0,0,0,0,98.8729151292041,0,22.9013875207807,18.2386836320803,11.896518957668,
1966/08/13,2:00,12.2,0.00875149732551764,0,0,0,10,37.7894299834287,0,22.9018019386702,18.2412629938143,11.8994797339163,
1966/08/13,3:00,12.2,0.00869709814430576,0,0,0,10,37.8978718250733,0,22.9022095678557,18.2438379644469,11.9024393815781,
1966/08/13,4:00,12.2,0.00858503590592191,0,0,0,0,100.2997874313,0,22.9026104081274,18.2464085426536,11.9053978991308,
1966/08/13,5:00,13.5,0.00900252544790994,1.11111111111111,8.33333333333333,8.17421452976036,10,38.0382202198647,0.143700983048994,22.9030044592791,18.2489747271119,11.9083552850525,
1966/08/13,6:00,14.8,0.00950119092537435,458.055555555556,202.777777777778,92.5992842603275,10,37.8135475866933,0.242917221846122,22.9033917211081,18.2515365165017,11.9113115378217,
1966/08/13,7:00,16.1,0.0099582687502378,713.888888888889,419.166666666667,112.730327696553,0,99.1214578536806,0.443661495274005,22.9037721934152,18.254093909505,11.9142666559176,
1966/08/13,8:00,18.5,0.0100971513970189,844.722222222222,622.777777777778,116.458144087931,10,38.6825330563984,0.642741164684624,22.9041458760047,18.2566469048062,11.9172206378199,
1966/08/13,9:00,20.9,0.0102390266512742,888.333333333333,788.055555555556,131.250437514675,10,39.7126246805008,0.832131011846016,22.9045127686842,18.2591955010919,11.920173482009,
1966/08/13,10:00,23.3,0.0103814486398343,907.777777777778,900.833333333333,138.628445330849,0,107.25315849611,0.996616736915402,22.9048728712651,18.261739697051,11.9231251869658,
1966/08/13,11:00,25.3,0.00977863388576662,914.722222222222,957.222222222222,140.037206497669,10,43.0993781971671,1.10478941198301,22.9052261835621,18.2642794913747,11.9260757511717,
1966/08/13,12:00,27.4,0.00914376463477429,919.166666666667,962.777777777778,138.376862654354,10,45.6997945162925,1.11270984872503,22.9055727053935,18.2668148827563,11.929025173109,
1966/08/13,13:00,29.4,0.00860586841089162,913.888888888889,908.055555555556,131.259242048284,0,126.758512499949,1.01596609667112,22.9059124365809,18.2693458698915,11.9319734512602,
1966/08/13,14:00,29.8,0.00826250059857326,885,784.444444444444,115.530435163788,10,49.2384740903712,0.856928513983025,22.9062453769496,18.2718724514783,11.9349205841086,
1966/08/13,15:00,30.2,0.0079854516599043,826.388888888889,611.944444444444,98.8789912312507,10,50.1721253333879,0.669829470296829,22.9065715263283,18.2743946262169,11.9378665701381,
1966/08/13,16:00,30.6,0.0076643489587861,673.888888888889,405.833333333333,99.7256670727569,2,118.116360333127,0.471519567292299,22.9068908845493,18.2769123928097,11.9408114078331,
1966/08/13,17:00,28.5,0.00826751577040161,433.888888888889,196.944444444444,80.9424732467319,10,48.3987423843371,0.270646122417164,22.9072034514482,18.2794257499615,11.9437550956786,
1966/08/13,18:00,26.5,0.00897283021176334,1.66666666666667,10.2777777777778,9.99401574800498,10,45.555574080882,0.171090692222892,22.9075092268642,18.2819346963793,11.9466976321604,
1966/08/13,19:00,24.4,0.00966712813899904,0,0,0,0,112.759548228777,0,22.9078082106401,18.2844392307724,11.9496390157645,
1966/08/13,20:00,23.1,0.0096647778055037,0,0,0,10,42.1046965269218,0,22.908100402622,18.2869393518523,11.9525792449779,
1966/08/13,21:00,21.9,0.00966125444733444,0,0,0,10,41.4266276959542,0,22.9083858026596,18.2894350583328,11.9555183182879,
1966/08/13,22:00,20.6,0.00965890696872298,0,0,0,0,107.108764541111,0,22.9086644106061,18.2919263489301,11.9584562341825,
1966/08/13,23:00,19.8,0.00953004582252526,0,0,0,10,40.5091473187322,0,22.9089362263181,18.2944132223625,11.9613929911503,
1966/08/14,0:00,19.1,0.00940272670665635,0,0,0,10,40.3691135060011,0,22.9092012496559,18.2968956773506,11.9643285876805,
1966/08/14,1:00,18.3,0.00927693311943395,0,0,0,5,72.9416274587187,0,22.909459480483,18.2993737126173,11.9672630222629,
1966/08/14,2:00,17.8,0.00884467568709054,0,0,0,10,40.7268669551483,0,22.9097109186667,18.3018473268879,11.9701962933879,
1966/08/14,3:00,17.2,0.00837286106190425,0,0,0,10,41.3159497856679,0,22.9099555640775,18.3043165188897,11.9731283995465,
1966/08/14,4:00,16.7,0.00797867626309227,0,0,0,2,96.405148902268,0,22.9101934165897,18.3067812873525,11.9760593392303,
1966/08/14,5:00,19.1,0.00825749150758005,1.11111111111111,7.5,7.34409050240187,10,42.6421248721257,0.14078313829265,22.9104244760808,18.3092416310083,11.9789891109313,
1966/08/14,6:00,21.5,0.00860378061179191,378.888888888889,183.055555555556,92.9636496295912,10,43.3309173416847,0.24007885840515,22.9106487424321,18.3116975485914,11.9819177131425,
1966/08/14,7:00,23.9,0.00890205696416783,611.388888888889,382.222222222222,121.331024393273,9,51.322325596175,0.440861672018053,22.910866215528,18.3141490388384,11.9848451443573,
1966/08/14,8:00,25.9,0.00837184567842898,667.777777777778,540.277777777778,141.599558676898,10,46.4949351642077,0.639784145532994,22.9110768952568,18.3165961004881,11.9877714030695,
1966/08/14,9:00,28,0.00787105892844234,657.222222222222,647.777777777778,163.350131170727,10,48.9915535839395,0.828744504053194,22.91128078151,18.3190387322815,11.9906964877738,
1966/08/14,10:00,30,0.00739636080674915,613.888888888889,698.611111111111,184.566614842014,10,51.4863277456787,0.99243132653358,22.9114778741828,18.3214769329622,11.9936203969655,
1966/08/14,11:00,30.6,0.00739994698705351,575.833333333333,711.666666666667,198.592847887379,10,51.8951501785272,1.0995672288128,22.9116681731738,18.3239107012757,11.9965431291402,
1966/08/14,12:00,31.1,0.00740443460573548,536.944444444444,684.722222222222,204.485896881758,10,52.2376912618227,1.1070596659278,22.911851678385,18.32634003597,11.9994646827945,
1966/08/14,13:00,31.7,0.00740802862149767,484.166666666667,616.111111111111,205.89769659451,10,52.6509757462924,1.01079917147589,22.9120283897222,18.3287649357954,12.0023850564252,
1966/08/14,14:00,30,0.00766806977823397,385.277777777778,505,214.951085986745,10,50.8340474937472,0.852352043636259,22.9121983070943,18.3311853995044,12.0053042485301,
1966/08/14,15:00,28.4,0.00799126830832728,263.888888888889,371.666666666667,208.703567603802,10,48.9918492417151,0.665616787036089,22.9123614304139,18.3336014258517,12.0082222576074,
1966/08/14,16:00,26.7,0.00826952354424771,145.833333333333,231.111111111111,165.39607668777,10,47.2538252578674,0.467456791210325,22.9125177595972,18.3360130135945,12.0111390821559,
1966/08/14,17:00,25.2,0.0081564053574708,58.6111111111111,111.111111111111,95.6714531282612,10,46.5682490601017,0.266571352048153,22.9126672945636,18.3384201614921,12.014054720675,
1966/08/14,18:00,23.7,0.00810036825587256,0,4.44444444444444,4.44444444444444,10,45.7622168864361,0.16696068374337,22.9128100352364,18.3408228683062,12.0169691716649,
1966/08/14,19:00,22.2,0.00798932848421932,0,0,0,7,67.1532810430519,0,22.912945981542,18.3432211328007,12.0198824336261,
1966/08/14,20:00,21.1,0.0080866250349164,0,0,0,10,44.1798999565247,0,22.9130751334105,18.3456149537418,12.02279450506,
1966/08/14,21:00,20,0.00812975683526991,0,0,0,10,43.4055570715887,0,22.9131974907755,18.348004329898,12.0257053844684,
1966/08/14,22:00,18.9,0.00822855812883747,0,0,0,0,111.909254840824,0,22.913313053574,18.3503892600401,12.0286150703539,
1966/08/14,23:00,17.4,0.00834149827586596,0,0,0,10,41.4299051044457,0,22.9134218217465,18.3527697429413,12.0315235612196,
1966/08/15,0:00,15.9,0.00845582346068411,0,0,0,10,40.3558248521347,0,22.9135237952372,18.3551457773767,12.0344308555692,
1966/08/15,1:00,14.4,0.0085715487788123,0,0,0,3,84.1911414570754,0,22.9136189739935,18.3575173621242,12.037336951907,
1966/08/15,2:00,13.9,0.00845684537487827,0,0,0,10,39.2504408026983,0,22.9137073579666,18.3598844959637,12.0402418487381,
1966/08/15,3:00,13.3,0.00834351458947838,0,0,0,10,39.1404420085308,0,22.9137889471108,18.3622471776774,12.043145544568,
1966/08/15,4:00,12.8,0.00823154183095621,0,0,0,1,96.4718048347399,0,22.9138637413843,18.3646054060497,12.0460480379029,
1966/08/15,5:00,15.4,0.00857465743015408,1.38888888888889,7.77777777777778,7.58691892947873,10,39.8525776146644,0.137854584896683,22.9139317407486,18.3669591798676,12.0489493272496,
1966/08/15,6:00,18,0.00886869597711354,450,195.833333333333,90.0790042194316,10,40.7208285235514,0.237228465533167,22.9139929451686,18.3693084979202,12.0518494111156,
1966/08/15,7:00,20.6,0.00923542910431821,707.222222222222,412.222222222222,112.240018091582,0,109.089165800026,0.438044767695679,22.914047354613,18.3716533589987,12.0547482880089,
1966/08/15,8:00,22.8,0.00898946482756973,841.666666666667,616.388888888889,115.911264606276,10,43.220101375372,0.636801490861731,22.9140949690536,18.373993761897,12.0576459564382,
1966/08/15,9:00,25,0.00881045551707395,886.388888888889,782.222222222222,130.934756019611,10,44.9103883464537,0.82532006334576,22.9141357884661,18.3763297054111,12.0605424149128,
1966/08/15,10:00,27.2,0.00857465743015408,906.111111111111,895.555555555556,138.922321007807,0,123.111621151583,0.988193874184637,22.9141698128294,18.3786611883391,12.0634376619427,
1966/08/15,11:00,28.5,0.00834755014242724,913.333333333333,952.222222222222,140.63440908804,10,48.1330894546413,1.09428342371638,22.914197042126,18.3809882094817,12.0663316960383,
1966/08/15,12:00,29.8,0.00818100444324886,918.055555555556,958.055555555556,139.321651289446,10,49.3730802128038,1.10133701324456,22.9142174763419,18.3833107676417,12.0692245157109,
1966/08/15,13:00,31.1,0.00796323273218417,912.777777777778,903.055555555556,132.256406969234,0,133.60578170654,1.0055456022427,22.9142311154667,18.3856288616243,12.0721161194722,
1966/08/15,14:00,31.3,0.00748456077635747,895,791.111111111111,120.083853189237,10,52.110811165641,0.847685897338254,22.9142379594931,18.387942490237,12.0750065058348,
1966/08/15,15:00,31.5,0.00698360238254095,851.666666666667,625,101.942719208802,10,53.5593204531387,0.661317680626107,22.9142380084179,18.3902516522895,12.0778956733115,
1966/08/15,16:00,31.7,0.00655813361969874,726.388888888889,418.611111111111,93.9782696373749,0,144.352716450029,0.463311875137682,22.9142312622408,18.3925563465939,12.0807836204161,
1966/08/15,17:00,29.5,0.00688475778667456,464.722222222222,199.444444444444,78.8878135145465,10,52.418095378052,0.262418011300513,22.9142177209655,18.3948565719646,12.0836703456629,
1966/08/15,18:00,27.2,0.00727727823641934,1.38888888888889,7.77777777777778,7.55272792107368,10,49.8594345795122,0.162753466840681,22.9141973845988,18.3971523272181,12.0865558475668,
1966/08/15,19:00,25,0.00763563458304594,0,0,0,0,125.164179913721,0,22.9141702531513,18.3994436111735,12.0894401246434,
1966/08/15,20:00,24.3,0.00774034243041275,0,0,0,10,46.8732230065444,0,22.9141363266369,18.401730422652,12.0923231754089,
1966/08/15,21:00,23.5,0.00784538189622478,0,0,0,10,46.1282684370438,0,22.9140956050729,18.4040127604771,12.0952049983801,
